Date;Annee;Heure;Mois;Jours;Prix
2024-01-17;2024;20;January;Wednesday;93,82
2024-01-17;2024;21;January;Wednesday;83,96
2024-01-17;2024;22;January;Wednesday;79,25
2024-01-17;2024;23;January;Wednesday;76,92
2024-01-18;2024;0;January;Thursday;71,3
2024-01-18;2024;1;January;Thursday;75,71
2024-01-18;2024;2;January;Thursday;70,54
2024-01-18;2024;3;January;Thursday;68,71
2024-01-18;2024;4;January;Thursday;63,81
2024-01-18;2024;5;January;Thursday;65,73
2024-01-18;2024;6;January;Thursday;73,05
2024-01-18;2024;7;January;Thursday;88,34
2024-01-18;2024;8;January;Thursday;97,64
2024-01-18;2024;9;January;Thursday;100,57
2024-01-18;2024;10;January;Thursday;106,54
2024-01-18;2024;11;January;Thursday;100,85
2024-01-18;2024;12;January;Thursday;92,5
2024-01-18;2024;13;January;Thursday;84,28
2024-01-18;2024;14;January;Thursday;87,43
2024-01-18;2024;15;January;Thursday;92,41
2024-01-18;2024;16;January;Thursday;90,77
2024-01-18;2024;17;January;Thursday;96,02
2024-01-18;2024;18;January;Thursday;103,71
2024-01-18;2024;19;January;Thursday;99,6
2024-01-18;2024;20;January;Thursday;91,76
2024-01-18;2024;21;January;Thursday;83,23
2024-01-18;2024;22;January;Thursday;83,16
2024-01-18;2024;23;January;Thursday;73,61
2024-01-19;2024;0;January;Friday;71,82
2024-01-19;2024;1;January;Friday;67,44
2024-01-19;2024;2;January;Friday;67,17
2024-01-19;2024;3;January;Friday;62,76
2024-01-19;2024;4;January;Friday;63,32
2024-01-19;2024;5;January;Friday;67,71
2024-01-19;2024;6;January;Friday;79,18
2024-01-19;2024;7;January;Friday;88,15
2024-01-19;2024;8;January;Friday;104,27
2024-01-19;2024;9;January;Friday;108,3
2024-01-19;2024;10;January;Friday;100,51
2024-01-19;2024;11;January;Friday;88
2024-01-19;2024;12;January;Friday;80,12
2024-01-19;2024;13;January;Friday;73,41
2024-01-19;2024;14;January;Friday;75,27
2024-01-19;2024;15;January;Friday;80,53
2024-01-19;2024;16;January;Friday;85,84
2024-01-19;2024;17;January;Friday;94,42
2024-01-19;2024;18;January;Friday;95,62
2024-01-19;2024;19;January;Friday;93,52
2024-01-19;2024;20;January;Friday;82,88
2024-01-19;2024;21;January;Friday;80,5
2024-01-19;2024;22;January;Friday;82,03
2024-01-19;2024;23;January;Friday;75,28
2024-01-20;2024;0;January;Saturday;78,97
2024-01-20;2024;1;January;Saturday;66,79
2024-01-20;2024;2;January;Saturday;70,58
2024-01-20;2024;3;January;Saturday;66,09
2024-01-20;2024;4;January;Saturday;63,68
2024-01-20;2024;5;January;Saturday;66,1
2024-01-20;2024;6;January;Saturday;70,3
2024-01-20;2024;7;January;Saturday;75,93
2024-01-20;2024;8;January;Saturday;84,09
2024-01-20;2024;9;January;Saturday;88,31
2024-01-20;2024;10;January;Saturday;82,85
2024-01-20;2024;11;January;Saturday;76,64
2024-01-20;2024;12;January;Saturday;74,65
2024-01-20;2024;13;January;Saturday;69,84
2024-01-20;2024;14;January;Saturday;73,41
2024-01-20;2024;15;January;Saturday;79,21
2024-01-20;2024;16;January;Saturday;87,97
2024-01-20;2024;17;January;Saturday;95,07
2024-01-20;2024;18;January;Saturday;99,94
2024-01-20;2024;19;January;Saturday;91,75
2024-01-20;2024;20;January;Saturday;83,93
2024-01-20;2024;21;January;Saturday;75,8
2024-01-20;2024;22;January;Saturday;77,88
2024-01-20;2024;23;January;Saturday;69,13
2024-01-21;2024;0;January;Sunday;69,07
2024-01-21;2024;1;January;Sunday;57,88
2024-01-21;2024;2;January;Sunday;55,15
2024-01-21;2024;3;January;Sunday;50,89
2024-01-21;2024;4;January;Sunday;48,91
2024-01-21;2024;5;January;Sunday;48,51
2024-01-21;2024;6;January;Sunday;46,81
2024-01-21;2024;7;January;Sunday;48,52
2024-01-21;2024;8;January;Sunday;54,23
2024-01-21;2024;9;January;Sunday;59
2024-01-21;2024;10;January;Sunday;58,64
2024-01-21;2024;11;January;Sunday;56,8
2024-01-21;2024;12;January;Sunday;56,36
2024-01-21;2024;13;January;Sunday;47,42
2024-01-21;2024;14;January;Sunday;52,67
2024-01-21;2024;15;January;Sunday;53,75
2024-01-21;2024;16;January;Sunday;56,89
2024-01-21;2024;17;January;Sunday;64,89
2024-01-21;2024;18;January;Sunday;77,19
2024-01-21;2024;19;January;Sunday;78,7
2024-01-21;2024;20;January;Sunday;73,91
2024-01-21;2024;21;January;Sunday;56,44
2024-01-21;2024;22;January;Sunday;63,75
2024-01-21;2024;23;January;Sunday;57,39
2024-01-22;2024;0;January;Monday;40,66
2024-01-22;2024;1;January;Monday;33,09
2024-01-22;2024;2;January;Monday;28,34
2024-01-22;2024;3;January;Monday;15,08
2024-01-22;2024;4;January;Monday;13,34
2024-01-22;2024;5;January;Monday;25,31
2024-01-22;2024;6;January;Monday;49,01
2024-01-22;2024;7;January;Monday;69,99
2024-01-22;2024;8;January;Monday;85,22
2024-01-22;2024;9;January;Monday;86,66
2024-01-22;2024;10;January;Monday;71,08
2024-01-22;2024;11;January;Monday;61,99
2024-01-22;2024;12;January;Monday;57,67
2024-01-22;2024;13;January;Monday;58,48
2024-01-22;2024;14;January;Monday;61,06
2024-01-22;2024;15;January;Monday;62,99
2024-01-22;2024;16;January;Monday;66,07
2024-01-22;2024;17;January;Monday;79,09
2024-01-22;2024;18;January;Monday;89,87
2024-01-22;2024;19;January;Monday;81,79
2024-01-22;2024;20;January;Monday;70,09
2024-01-22;2024;21;January;Monday;60,87
2024-01-22;2024;22;January;Monday;58,76
2024-01-22;2024;23;January;Monday;52,55
2024-01-23;2024;0;January;Tuesday;20,45
2024-01-23;2024;1;January;Tuesday;15,33
2024-01-23;2024;2;January;Tuesday;14,55
2024-01-23;2024;3;January;Tuesday;9,66
2024-01-23;2024;4;January;Tuesday;15,14
2024-01-23;2024;5;January;Tuesday;42,16
2024-01-23;2024;6;January;Tuesday;65,55
2024-01-23;2024;7;January;Tuesday;83,14
2024-01-23;2024;8;January;Tuesday;86,5
2024-01-23;2024;9;January;Tuesday;83,36
2024-01-23;2024;10;January;Tuesday;81
2024-01-23;2024;11;January;Tuesday;66,65
2024-01-23;2024;12;January;Tuesday;61,91
2024-01-23;2024;13;January;Tuesday;61,03
2024-01-23;2024;14;January;Tuesday;65,61
2024-01-23;2024;15;January;Tuesday;71,96
2024-01-23;2024;16;January;Tuesday;66,62
2024-01-23;2024;17;January;Tuesday;81,21
2024-01-23;2024;18;January;Tuesday;85,89
2024-01-23;2024;19;January;Tuesday;77,18
2024-01-23;2024;20;January;Tuesday;66,64
2024-01-23;2024;21;January;Tuesday;59,66
2024-01-23;2024;22;January;Tuesday;49,92
2024-01-23;2024;23;January;Tuesday;36,49
2024-01-24;2024;0;January;Wednesday;10,74
2024-01-24;2024;1;January;Wednesday;8,35
2024-01-24;2024;2;January;Wednesday;6,69
2024-01-24;2024;3;January;Wednesday;2,27
2024-01-24;2024;4;January;Wednesday;0,2
2024-01-24;2024;5;January;Wednesday;5,43
2024-01-24;2024;6;January;Wednesday;24,52
2024-01-24;2024;7;January;Wednesday;55,41
2024-01-24;2024;8;January;Wednesday;67,58
2024-01-24;2024;9;January;Wednesday;65,89
2024-01-24;2024;10;January;Wednesday;59,84
2024-01-24;2024;11;January;Wednesday;56,65
2024-01-24;2024;12;January;Wednesday;47,21
2024-01-24;2024;13;January;Wednesday;44,3
2024-01-24;2024;14;January;Wednesday;51,63
2024-01-24;2024;15;January;Wednesday;60,5
2024-01-24;2024;16;January;Wednesday;64
2024-01-24;2024;17;January;Wednesday;71,09
2024-01-24;2024;18;January;Wednesday;83,14
2024-01-24;2024;19;January;Wednesday;83,46
2024-01-24;2024;20;January;Wednesday;77,81
2024-01-24;2024;21;January;Wednesday;68,8
2024-01-24;2024;22;January;Wednesday;70,88
2024-01-24;2024;23;January;Wednesday;73,14
2024-01-25;2024;0;January;Thursday;62,78
2024-01-25;2024;1;January;Thursday;59,64
2024-01-25;2024;2;January;Thursday;60
2024-01-25;2024;3;January;Thursday;55,36
2024-01-25;2024;4;January;Thursday;57,26
2024-01-25;2024;5;January;Thursday;63,29
2024-01-25;2024;6;January;Thursday;72,45
2024-01-25;2024;7;January;Thursday;83,5
2024-01-25;2024;8;January;Thursday;95,53
2024-01-25;2024;9;January;Thursday;89,84
2024-01-25;2024;10;January;Thursday;83,95
2024-01-25;2024;11;January;Thursday;78,66
2024-01-25;2024;12;January;Thursday;74,95
2024-01-25;2024;13;January;Thursday;69,76
2024-01-25;2024;14;January;Thursday;66,17
2024-01-25;2024;15;January;Thursday;61,85
2024-01-25;2024;16;January;Thursday;67,67
2024-01-25;2024;17;January;Thursday;75,59
2024-01-25;2024;18;January;Thursday;94,72
2024-01-25;2024;19;January;Thursday;96,11
2024-01-25;2024;20;January;Thursday;79,83
2024-01-25;2024;21;January;Thursday;72,14
2024-01-25;2024;22;January;Thursday;71,39
2024-01-25;2024;23;January;Thursday;67,34
2024-01-26;2024;0;January;Friday;62,8
2024-01-26;2024;1;January;Friday;62
2024-01-26;2024;2;January;Friday;58,49
2024-01-26;2024;3;January;Friday;52,99
2024-01-26;2024;4;January;Friday;39,82
2024-01-26;2024;5;January;Friday;50,3
2024-01-26;2024;6;January;Friday;61,53
2024-01-26;2024;7;January;Friday;74,25
2024-01-26;2024;8;January;Friday;80,45
2024-01-26;2024;9;January;Friday;75,34
2024-01-26;2024;10;January;Friday;66,19
2024-01-26;2024;11;January;Friday;62,39
2024-01-26;2024;12;January;Friday;55,78
2024-01-26;2024;13;January;Friday;50,7
2024-01-26;2024;14;January;Friday;53,61
2024-01-26;2024;15;January;Friday;55,52
2024-01-26;2024;16;January;Friday;63,38
2024-01-26;2024;17;January;Friday;73,74
2024-01-26;2024;18;January;Friday;89,62
2024-01-26;2024;19;January;Friday;89,8
2024-01-26;2024;20;January;Friday;84,53
2024-01-26;2024;21;January;Friday;71,13
2024-01-26;2024;22;January;Friday;74,98
2024-01-26;2024;23;January;Friday;70,45
2024-01-27;2024;0;January;Saturday;64,97
2024-01-27;2024;1;January;Saturday;61,06
2024-01-27;2024;2;January;Saturday;59,05
2024-01-27;2024;3;January;Saturday;55,9
2024-01-27;2024;4;January;Saturday;55,9
2024-01-27;2024;5;January;Saturday;57,22
2024-01-27;2024;6;January;Saturday;59,36
2024-01-27;2024;7;January;Saturday;66,19
2024-01-27;2024;8;January;Saturday;78,09
2024-01-27;2024;9;January;Saturday;75,7
2024-01-27;2024;10;January;Saturday;64,6
2024-01-27;2024;11;January;Saturday;57,6
2024-01-27;2024;12;January;Saturday;55,84
2024-01-27;2024;13;January;Saturday;53,88
2024-01-27;2024;14;January;Saturday;59,75
2024-01-27;2024;15;January;Saturday;72,63
2024-01-27;2024;16;January;Saturday;72,17
2024-01-27;2024;17;January;Saturday;74,43
2024-01-27;2024;18;January;Saturday;95,97
2024-01-27;2024;19;January;Saturday;92,51
2024-01-27;2024;20;January;Saturday;84,47
2024-01-27;2024;21;January;Saturday;76,36
2024-01-27;2024;22;January;Saturday;75,97
2024-01-27;2024;23;January;Saturday;72,7
2024-01-28;2024;0;January;Sunday;66,77
2024-01-28;2024;1;January;Sunday;58,2
2024-01-28;2024;2;January;Sunday;52,9
2024-01-28;2024;3;January;Sunday;47,21
2024-01-28;2024;4;January;Sunday;44
2024-01-28;2024;5;January;Sunday;43,2
2024-01-28;2024;6;January;Sunday;47,05
2024-01-28;2024;7;January;Sunday;51,4
2024-01-28;2024;8;January;Sunday;55,29
2024-01-28;2024;9;January;Sunday;55,8
2024-01-28;2024;10;January;Sunday;52,29
2024-01-28;2024;11;January;Sunday;47,53
2024-01-28;2024;12;January;Sunday;42,49
2024-01-28;2024;13;January;Sunday;40,53
2024-01-28;2024;14;January;Sunday;40,09
2024-01-28;2024;15;January;Sunday;38,03
2024-01-28;2024;16;January;Sunday;43,12
2024-01-28;2024;17;January;Sunday;60,8
2024-01-28;2024;18;January;Sunday;73,34
2024-01-28;2024;19;January;Sunday;71,55
2024-01-28;2024;20;January;Sunday;69,87
2024-01-28;2024;21;January;Sunday;58,86
2024-01-28;2024;22;January;Sunday;60,34
2024-01-28;2024;23;January;Sunday;56
2024-01-29;2024;0;January;Monday;49,97
2024-01-29;2024;1;January;Monday;47,26
2024-01-29;2024;2;January;Monday;48,12
2024-01-29;2024;3;January;Monday;47,97
2024-01-29;2024;4;January;Monday;51,58
2024-01-29;2024;5;January;Monday;60,06
2024-01-29;2024;6;January;Monday;80,66
2024-01-29;2024;7;January;Monday;88,7
2024-01-29;2024;8;January;Monday;99,26
2024-01-29;2024;9;January;Monday;88,39
2024-01-29;2024;10;January;Monday;78,9
2024-01-29;2024;11;January;Monday;71,27
2024-01-29;2024;12;January;Monday;70,24
2024-01-29;2024;13;January;Monday;73,81
2024-01-29;2024;14;January;Monday;78,03
2024-01-29;2024;15;January;Monday;78,78
2024-01-29;2024;16;January;Monday;82,87
2024-01-29;2024;17;January;Monday;89,86
2024-01-29;2024;18;January;Monday;110
2024-01-29;2024;19;January;Monday;107,52
2024-01-29;2024;20;January;Monday;86,29
2024-01-29;2024;21;January;Monday;81,09
2024-01-29;2024;22;January;Monday;82,55
2024-01-29;2024;23;January;Monday;80,29
2024-01-30;2024;0;January;Tuesday;71,94
2024-01-30;2024;1;January;Tuesday;68,64
2024-01-30;2024;2;January;Tuesday;69,37
2024-01-30;2024;3;January;Tuesday;65,1
2024-01-30;2024;4;January;Tuesday;64
2024-01-30;2024;5;January;Tuesday;69,37
2024-01-30;2024;6;January;Tuesday;79,02
2024-01-30;2024;7;January;Tuesday;91,04
2024-01-30;2024;8;January;Tuesday;95,95
2024-01-30;2024;9;January;Tuesday;84,93
2024-01-30;2024;10;January;Tuesday;77,15
2024-01-30;2024;11;January;Tuesday;70,1
2024-01-30;2024;12;January;Tuesday;68,1
2024-01-30;2024;13;January;Tuesday;68,23
2024-01-30;2024;14;January;Tuesday;71,93
2024-01-30;2024;15;January;Tuesday;71,95
2024-01-30;2024;16;January;Tuesday;78,89
2024-01-30;2024;17;January;Tuesday;88,83
2024-01-30;2024;18;January;Tuesday;99,76
2024-01-30;2024;19;January;Tuesday;98,44
2024-01-30;2024;20;January;Tuesday;88,32
2024-01-30;2024;21;January;Tuesday;78,99
2024-01-30;2024;22;January;Tuesday;78,24
2024-01-30;2024;23;January;Tuesday;74,46
2024-01-31;2024;0;January;Wednesday;74,09
2024-01-31;2024;1;January;Wednesday;71,48
2024-01-31;2024;2;January;Wednesday;70,89
2024-01-31;2024;3;January;Wednesday;69,82
2024-01-31;2024;4;January;Wednesday;69,25
2024-01-31;2024;5;January;Wednesday;74,01
2024-01-31;2024;6;January;Wednesday;84,44
2024-01-31;2024;7;January;Wednesday;93,29
2024-01-31;2024;8;January;Wednesday;120,23
2024-01-31;2024;9;January;Wednesday;93,23
2024-01-31;2024;10;January;Wednesday;82,98
2024-01-31;2024;11;January;Wednesday;77,09
2024-01-31;2024;12;January;Wednesday;74,91
2024-01-31;2024;13;January;Wednesday;66,5
2024-01-31;2024;14;January;Wednesday;65,8
2024-01-31;2024;15;January;Wednesday;64,95
2024-01-31;2024;16;January;Wednesday;66,26
2024-01-31;2024;17;January;Wednesday;77
2024-01-31;2024;18;January;Wednesday;90,16
2024-01-31;2024;19;January;Wednesday;80,72
2024-01-31;2024;20;January;Wednesday;73,02
2024-01-31;2024;21;January;Wednesday;61,67
2024-01-31;2024;22;January;Wednesday;58,81
2024-01-31;2024;23;January;Wednesday;44,31
2024-02-01;2024;0;February;Thursday;51,9
2024-02-01;2024;1;February;Thursday;46,99
2024-02-01;2024;2;February;Thursday;46,66
2024-02-01;2024;3;February;Thursday;47,04
2024-02-01;2024;4;February;Thursday;51,06
2024-02-01;2024;5;February;Thursday;59,82
2024-02-01;2024;6;February;Thursday;72,42
2024-02-01;2024;7;February;Thursday;88,76
2024-02-01;2024;8;February;Thursday;95,76
2024-02-01;2024;9;February;Thursday;88,77
2024-02-01;2024;10;February;Thursday;83,9
2024-02-01;2024;11;February;Thursday;79,29
2024-02-01;2024;12;February;Thursday;69,75
2024-02-01;2024;13;February;Thursday;62,23
2024-02-01;2024;14;February;Thursday;71,62
2024-02-01;2024;15;February;Thursday;80,6
2024-02-01;2024;16;February;Thursday;80,69
2024-02-01;2024;17;February;Thursday;94,1
2024-02-01;2024;18;February;Thursday;101,89
2024-02-01;2024;19;February;Thursday;99,05
2024-02-01;2024;20;February;Thursday;91,84
2024-02-01;2024;21;February;Thursday;83,66
2024-02-01;2024;22;February;Thursday;82,13
2024-02-01;2024;23;February;Thursday;73,69
2024-02-02;2024;0;February;Friday;64,62
2024-02-02;2024;1;February;Friday;60,05
2024-02-02;2024;2;February;Friday;58
2024-02-02;2024;3;February;Friday;54,69
2024-02-02;2024;4;February;Friday;52,41
2024-02-02;2024;5;February;Friday;55
2024-02-02;2024;6;February;Friday;63,27
2024-02-02;2024;7;February;Friday;80,34
2024-02-02;2024;8;February;Friday;90,75
2024-02-02;2024;9;February;Friday;86,39
2024-02-02;2024;10;February;Friday;80,89
2024-02-02;2024;11;February;Friday;75,25
2024-02-02;2024;12;February;Friday;65,25
2024-02-02;2024;13;February;Friday;59,77
2024-02-02;2024;14;February;Friday;59,82
2024-02-02;2024;15;February;Friday;58,3
2024-02-02;2024;16;February;Friday;63,2
2024-02-02;2024;17;February;Friday;70,95
2024-02-02;2024;18;February;Friday;80,16
2024-02-02;2024;19;February;Friday;81,4
2024-02-02;2024;20;February;Friday;73,06
2024-02-02;2024;21;February;Friday;62,27
2024-02-02;2024;22;February;Friday;62,6
2024-02-02;2024;23;February;Friday;53,51
2024-02-03;2024;0;February;Saturday;39,99
2024-02-03;2024;1;February;Saturday;38,77
2024-02-03;2024;2;February;Saturday;32,83
2024-02-03;2024;3;February;Saturday;20,22
2024-02-03;2024;4;February;Saturday;15,45
2024-02-03;2024;5;February;Saturday;16,58
2024-02-03;2024;6;February;Saturday;26,33
2024-02-03;2024;7;February;Saturday;42,87
2024-02-03;2024;8;February;Saturday;52,09
2024-02-03;2024;9;February;Saturday;59,1
2024-02-03;2024;10;February;Saturday;53,28
2024-02-03;2024;11;February;Saturday;45,27
2024-02-03;2024;12;February;Saturday;41,58
2024-02-03;2024;13;February;Saturday;39,81
2024-02-03;2024;14;February;Saturday;41,76
2024-02-03;2024;15;February;Saturday;46,44
2024-02-03;2024;16;February;Saturday;53
2024-02-03;2024;17;February;Saturday;64,87
2024-02-03;2024;18;February;Saturday;81,43
2024-02-03;2024;19;February;Saturday;77,05
2024-02-03;2024;20;February;Saturday;63,57
2024-02-03;2024;21;February;Saturday;59,08
2024-02-03;2024;22;February;Saturday;52,42
2024-02-03;2024;23;February;Saturday;42,6
2024-02-04;2024;0;February;Sunday;39,91
2024-02-04;2024;1;February;Sunday;24,29
2024-02-04;2024;2;February;Sunday;11,35
2024-02-04;2024;3;February;Sunday;3,47
2024-02-04;2024;4;February;Sunday;1,55
2024-02-04;2024;5;February;Sunday;6,16
2024-02-04;2024;6;February;Sunday;7,04
2024-02-04;2024;7;February;Sunday;12,68
2024-02-04;2024;8;February;Sunday;20,39
2024-02-04;2024;9;February;Sunday;24,16
2024-02-04;2024;10;February;Sunday;26,47
2024-02-04;2024;11;February;Sunday;19,5
2024-02-04;2024;12;February;Sunday;16,68
2024-02-04;2024;13;February;Sunday;6,16
2024-02-04;2024;14;February;Sunday;13,07
2024-02-04;2024;15;February;Sunday;24,69
2024-02-04;2024;16;February;Sunday;34,72
2024-02-04;2024;17;February;Sunday;54,93
2024-02-04;2024;18;February;Sunday;65,25
2024-02-04;2024;19;February;Sunday;69,99
2024-02-04;2024;20;February;Sunday;51,73
2024-02-04;2024;21;February;Sunday;50,06
2024-02-04;2024;22;February;Sunday;48,4
2024-02-04;2024;23;February;Sunday;38,08
2024-02-05;2024;0;February;Monday;11,28
2024-02-05;2024;1;February;Monday;15,85
2024-02-05;2024;2;February;Monday;8,91
2024-02-05;2024;3;February;Monday;2,71
2024-02-05;2024;4;February;Monday;1,25
2024-02-05;2024;5;February;Monday;7,53
2024-02-05;2024;6;February;Monday;48,09
2024-02-05;2024;7;February;Monday;83,15
2024-02-05;2024;8;February;Monday;90,36
2024-02-05;2024;9;February;Monday;87,36
2024-02-05;2024;10;February;Monday;76,68
2024-02-05;2024;11;February;Monday;69,74
2024-02-05;2024;12;February;Monday;60
2024-02-05;2024;13;February;Monday;42,86
2024-02-05;2024;14;February;Monday;51
2024-02-05;2024;15;February;Monday;59,71
2024-02-05;2024;16;February;Monday;64,49
2024-02-05;2024;17;February;Monday;76,44
2024-02-05;2024;18;February;Monday;89,13
2024-02-05;2024;19;February;Monday;86,67
2024-02-05;2024;20;February;Monday;80,04
2024-02-05;2024;21;February;Monday;65,69
2024-02-05;2024;22;February;Monday;57,11
2024-02-05;2024;23;February;Monday;48,19
2024-02-06;2024;0;February;Tuesday;36,8
2024-02-06;2024;1;February;Tuesday;30,13
2024-02-06;2024;2;February;Tuesday;20,41
2024-02-06;2024;3;February;Tuesday;11,83
2024-02-06;2024;4;February;Tuesday;7,1
2024-02-06;2024;5;February;Tuesday;23,4
2024-02-06;2024;6;February;Tuesday;54,26
2024-02-06;2024;7;February;Tuesday;71,91
2024-02-06;2024;8;February;Tuesday;80,87
2024-02-06;2024;9;February;Tuesday;78,68
2024-02-06;2024;10;February;Tuesday;74,72
2024-02-06;2024;11;February;Tuesday;60,64
2024-02-06;2024;12;February;Tuesday;51,08
2024-02-06;2024;13;February;Tuesday;48,62
2024-02-06;2024;14;February;Tuesday;49,79
2024-02-06;2024;15;February;Tuesday;56,44
2024-02-06;2024;16;February;Tuesday;61,33
2024-02-06;2024;17;February;Tuesday;71
2024-02-06;2024;18;February;Tuesday;78,77
2024-02-06;2024;19;February;Tuesday;80,36
2024-02-06;2024;20;February;Tuesday;65,16
2024-02-06;2024;21;February;Tuesday;60,17
2024-02-06;2024;22;February;Tuesday;57,09
2024-02-06;2024;23;February;Tuesday;52,76
2024-02-07;2024;0;February;Wednesday;41,7
2024-02-07;2024;1;February;Wednesday;39
2024-02-07;2024;2;February;Wednesday;37,45
2024-02-07;2024;3;February;Wednesday;33,21
2024-02-07;2024;4;February;Wednesday;16,02
2024-02-07;2024;5;February;Wednesday;38
2024-02-07;2024;6;February;Wednesday;47,28
2024-02-07;2024;7;February;Wednesday;69,99
2024-02-07;2024;8;February;Wednesday;74,49
2024-02-07;2024;9;February;Wednesday;68,61
2024-02-07;2024;10;February;Wednesday;66,04
2024-02-07;2024;11;February;Wednesday;64,03
2024-02-07;2024;12;February;Wednesday;58,87
2024-02-07;2024;13;February;Wednesday;50,67
2024-02-07;2024;14;February;Wednesday;61,13
2024-02-07;2024;15;February;Wednesday;56,65
2024-02-07;2024;16;February;Wednesday;57,61
2024-02-07;2024;17;February;Wednesday;58,96
2024-02-07;2024;18;February;Wednesday;79,34
2024-02-07;2024;19;February;Wednesday;92,09
2024-02-07;2024;20;February;Wednesday;76,89
2024-02-07;2024;21;February;Wednesday;67,72
2024-02-07;2024;22;February;Wednesday;62,03
2024-02-07;2024;23;February;Wednesday;63,48
2024-02-08;2024;0;February;Thursday;73,7
2024-02-08;2024;1;February;Thursday;73,2
2024-02-08;2024;2;February;Thursday;72,15
2024-02-08;2024;3;February;Thursday;54,34
2024-02-08;2024;4;February;Thursday;45,75
2024-02-08;2024;5;February;Thursday;47,49
2024-02-08;2024;6;February;Thursday;65,24
2024-02-08;2024;7;February;Thursday;72,26
2024-02-08;2024;8;February;Thursday;73,09
2024-02-08;2024;9;February;Thursday;60,17
2024-02-08;2024;10;February;Thursday;50,01
2024-02-08;2024;11;February;Thursday;44,69
2024-02-08;2024;12;February;Thursday;38
2024-02-08;2024;13;February;Thursday;31,7
2024-02-08;2024;14;February;Thursday;33,8
2024-02-08;2024;15;February;Thursday;33,08
2024-02-08;2024;16;February;Thursday;39,4
2024-02-08;2024;17;February;Thursday;41,5
2024-02-08;2024;18;February;Thursday;45,5
2024-02-08;2024;19;February;Thursday;61,09
2024-02-08;2024;20;February;Thursday;53,34
2024-02-08;2024;21;February;Thursday;46,21
2024-02-08;2024;22;February;Thursday;43,83
2024-02-08;2024;23;February;Thursday;40,46
2024-02-09;2024;0;February;Friday;22,04
2024-02-09;2024;1;February;Friday;11,17
2024-02-09;2024;2;February;Friday;5
2024-02-09;2024;3;February;Friday;3,2
2024-02-09;2024;4;February;Friday;3,2
2024-02-09;2024;5;February;Friday;11,14
2024-02-09;2024;6;February;Friday;29,62
2024-02-09;2024;7;February;Friday;54,1
2024-02-09;2024;8;February;Friday;59,23
2024-02-09;2024;9;February;Friday;66,9
2024-02-09;2024;10;February;Friday;66,35
2024-02-09;2024;11;February;Friday;57,84
2024-02-09;2024;12;February;Friday;50,56
2024-02-09;2024;13;February;Friday;46,73
2024-02-09;2024;14;February;Friday;47,99
2024-02-09;2024;15;February;Friday;46,73
2024-02-09;2024;16;February;Friday;44,99
2024-02-09;2024;17;February;Friday;72,22
2024-02-09;2024;18;February;Friday;86,46
2024-02-09;2024;19;February;Friday;87,32
2024-02-09;2024;20;February;Friday;81,01
2024-02-09;2024;21;February;Friday;75,33
2024-02-09;2024;22;February;Friday;74,91
2024-02-09;2024;23;February;Friday;70,94
2024-02-10;2024;0;February;Saturday;63,1
2024-02-10;2024;1;February;Saturday;64,08
2024-02-10;2024;2;February;Saturday;64,4
2024-02-10;2024;3;February;Saturday;64,39
2024-02-10;2024;4;February;Saturday;64,41
2024-02-10;2024;5;February;Saturday;65,82
2024-02-10;2024;6;February;Saturday;70,91
2024-02-10;2024;7;February;Saturday;74,86
2024-02-10;2024;8;February;Saturday;77,7
2024-02-10;2024;9;February;Saturday;80,38
2024-02-10;2024;10;February;Saturday;74,83
2024-02-10;2024;11;February;Saturday;69,7
2024-02-10;2024;12;February;Saturday;68,36
2024-02-10;2024;13;February;Saturday;66,72
2024-02-10;2024;14;February;Saturday;69,53
2024-02-10;2024;15;February;Saturday;77,17
2024-02-10;2024;16;February;Saturday;78,99
2024-02-10;2024;17;February;Saturday;82,9
2024-02-10;2024;18;February;Saturday;89,85
2024-02-10;2024;19;February;Saturday;82,46
2024-02-10;2024;20;February;Saturday;74,4
2024-02-10;2024;21;February;Saturday;68,54
2024-02-10;2024;22;February;Saturday;69,54
2024-02-10;2024;23;February;Saturday;63,82
2024-02-11;2024;0;February;Sunday;60,48
2024-02-11;2024;1;February;Sunday;55,66
2024-02-11;2024;2;February;Sunday;52,6
2024-02-11;2024;3;February;Sunday;46,83
2024-02-11;2024;4;February;Sunday;39,23
2024-02-11;2024;5;February;Sunday;44,88
2024-02-11;2024;6;February;Sunday;45,47
2024-02-11;2024;7;February;Sunday;48,34
2024-02-11;2024;8;February;Sunday;57,13
2024-02-11;2024;9;February;Sunday;58,82
2024-02-11;2024;10;February;Sunday;61,77
2024-02-11;2024;11;February;Sunday;65,01
2024-02-11;2024;12;February;Sunday;62,63
2024-02-11;2024;13;February;Sunday;44,47
2024-02-11;2024;14;February;Sunday;39,98
2024-02-11;2024;15;February;Sunday;39,99
2024-02-11;2024;16;February;Sunday;46,73
2024-02-11;2024;17;February;Sunday;61,94
2024-02-11;2024;18;February;Sunday;83,56
2024-02-11;2024;19;February;Sunday;83,98
2024-02-11;2024;20;February;Sunday;76,82
2024-02-11;2024;21;February;Sunday;70,72
2024-02-11;2024;22;February;Sunday;68,39
2024-02-11;2024;23;February;Sunday;64,01
2024-02-12;2024;0;February;Monday;64,35
2024-02-12;2024;1;February;Monday;61,87
2024-02-12;2024;2;February;Monday;61,01
2024-02-12;2024;3;February;Monday;59,75
2024-02-12;2024;4;February;Monday;59,21
2024-02-12;2024;5;February;Monday;65
